사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20210721,2호선,방배,13676,14538,20210724
20210721,2호선,봉천,21003,19861,20210724
20210721,2호선,사당,28799,30954,20210724
20210721,2호선,삼성(무역센터),40116,40140,20210724
20210721,2호선,상왕십리,12305,12015,20210724
20210721,2호선,서울대입구(관악구청),40369,39724,20210724
20210721,2호선,서초,18618,18359,20210724
20210721,2호선,선릉,48950,43303,20210724
20210721,2호선,성수,31984,34620,20210724
20210721,2호선,시청,19708,19196,20210724
20210721,2호선,신답,1396,1662,20210724
20210721,2호선,신당,11719,12172,20210724
20210721,2호선,신대방,23080,22494,20210724
20210721,2호선,신도림,40534,38958,20210724
20210721,2호선,신림,54489,53068,20210724
20210721,2호선,신설동,2802,2817,20210724
20210721,2호선,신정네거리,8896,9311,20210724
20210721,2호선,신촌,26283,27045,20210724
20210721,2호선,아현,8833,8511,20210724
20210721,2호선,양천구청,5718,6122,20210724
20210721,2호선,역삼,44053,48362,20210724
20210721,2호선,영등포구청,20346,20638,20210724
20210721,2호선,왕십리(성동구청),12623,10636,20210724
20210721,2호선,용답,2286,2305,20210724
20210721,2호선,용두(동대문구청),2071,2146,20210724
20210721,2호선,을지로3가,18303,18005,20210724
20210721,2호선,을지로4가,11338,10940,20210724
20210721,2호선,을지로입구,31783,32464,20210724
20210721,2호선,이대,10257,10731,20210724
20210721,2호선,잠실(송파구청),52574,52628,20210724
20210721,2호선,잠실나루,12396,12019,20210724
20210721,2호선,잠실새내,17307,17209,20210724
20210721,2호선,종합운동장,5694,6018,20210724
20210721,2호선,충정로(경기대입구),8684,9055,20210724
20210721,2호선,한양대,5424,5471,20210724
20210721,2호선,합정,25187,25382,20210724
20210721,2호선,홍대입구,37779,38715,20210724
20210720,2호선,강남,71706,69823,20210723
20210720,2호선,강변(동서울터미널),24846,24175,20210723
20210720,2호선,건대입구,26810,28735,20210723
20210720,2호선,교대(법원.검찰청),29957,33775,20210723
20210720,2호선,구로디지털단지,52699,53624,20210723
20210720,2호선,구의(광진구청),20892,20790,20210723
20210720,2호선,낙성대(강감찬),23794,23240,20210723
20210720,2호선,당산,15501,18046,20210723
20210720,2호선,대림(구로구청),21185,21920,20210723
20210720,2호선,도림천,1231,1229,20210723
20210720,2호선,동대문역사문화공원(DDP),9639,10512,20210723
20210720,2호선,뚝섬,18577,20021,20210723
20210720,2호선,문래,18544,18966,20210723
20210720,2호선,방배,13763,14622,20210723
20210720,2호선,봉천,21149,19863,20210723
20210720,2호선,사당,29154,31442,20210723
20210720,2호선,삼성(무역센터),40170,40158,20210723
20210720,2호선,상왕십리,12386,11961,20210723
20210720,2호선,서울대입구(관악구청),40641,40121,20210723
20210720,2호선,서초,18729,18217,20210723
20210720,2호선,선릉,49508,44303,20210723
20210720,2호선,성수,32136,34911,20210723
20210720,2호선,시청,19577,19340,20210723
20210720,2호선,신답,1415,1673,20210723
20210720,2호선,신당,11778,12532,20210723
20210720,2호선,신대방,23297,22724,20210723
20210720,2호선,신도림,40652,39098,20210723
20210720,2호선,신림,54622,53553,20210723
20210720,2호선,신설동,2724,2705,20210723
20210720,2호선,신정네거리,8957,9377,20210723
20210720,2호선,신촌,26854,27663,20210723
20210720,2호선,아현,8867,8633,20210723
20210720,2호선,양천구청,5835,6319,20210723
20210720,2호선,역삼,44855,49224,20210723
20210720,2호선,영등포구청,20878,21064,20210723
20210720,2호선,왕십리(성동구청),12820,10528,20210723
20210720,2호선,용답,2307,2329,20210723
20210720,2호선,용두(동대문구청),2200,2221,20210723
20210720,2호선,을지로3가,18336,18310,20210723
20210720,2호선,을지로4가,11631,11194,20210723
20210720,2호선,을지로입구,31950,32464,20210723
20210720,2호선,이대,10151,10600,20210723
20210720,2호선,잠실(송파구청),52219,51741,20210723
20210720,2호선,잠실나루,12656,12326,20210723
20210720,2호선,잠실새내,17530,17295,20210723
20210720,2호선,종합운동장,5609,6070,20210723
20210720,2호선,충정로(경기대입구),8673,9039,20210723
20210720,2호선,한양대,5715,5766,20210723
20210720,2호선,합정,24686,25376,20210723
20210720,2호선,홍대입구,37872,38401,20210723
20210719,2호선,강남,69988,68273,20210722
20210719,2호선,강변(동서울터미널),25227,24202,20210722
20210719,2호선,건대입구,26027,27995,20210722
20210719,2호선,교대(법원.검찰청),29035,32674,20210722
20210719,2호선,구로디지털단지,52754,53455,20210722
20210719,2호선,구의(광진구청),20270,20373,20210722
20210719,2호선,낙성대(강감찬),23404,23076,20210722
20210719,2호선,당산,15216,17780,20210722
20210719,2호선,대림(구로구청),21468,21868,20210722
20210719,2호선,도림천,1305,1335,20210722
20210719,2호선,동대문역사문화공원(DDP),9168,10047,20210722
20210719,2호선,뚝섬,18028,19620,20210722
20210719,2호선,문래,18231,18707,20210722
20210719,2호선,방배,13478,14116,20210722
20210719,2호선,봉천,20879,19715,20210722
20210719,2호선,사당,28222,31000,20210722
20210719,2호선,삼성(무역센터),39275,39731,20210722
20210719,2호선,상왕십리,12089,12041,20210722
20210719,2호선,서울대입구(관악구청),39346,39375,20210722
20210719,2호선,서초,18563,17872,20210722
20210719,2호선,선릉,48774,43301,20210722
20210719,2호선,성수,31572,33885,20210722
20210719,2호선,시청,18938,18538,20210722
20210719,2호선,신답,1341,1694,20210722
20210719,2호선,신당,11671,12095,20210722
20210719,2호선,신대방,22898,22576,20210722
20210719,2호선,신도림,40390,38840,20210722
20210719,2호선,신림,54034,52895,20210722
20210719,2호선,신설동,2781,2858,20210722
20210719,2호선,신정네거리,8885,9482,20210722
20210719,2호선,신촌,25618,26659,20210722
20210719,2호선,아현,8641,8359,20210722
20210719,2호선,양천구청,5788,6235,20210722
20210719,2호선,역삼,44503,48563,20210722
20210719,2호선,영등포구청,20751,20766,20210722
20210719,2호선,왕십리(성동구청),12308,10159,20210722
20210719,2호선,용답,2331,2259,20210722
20210719,2호선,용두(동대문구청),2056,2160,20210722
20210719,2호선,을지로3가,18182,17726,20210722
20210719,2호선,을지로4가,11087,10858,20210722
20210719,2호선,을지로입구,31209,31580,20210722
20210719,2호선,이대,10009,10569,20210722
20210719,2호선,잠실(송파구청),49753,50102,20210722
20210719,2호선,잠실나루,12411,12170,20210722
20210719,2호선,잠실새내,17200,16890,20210722
20210719,2호선,종합운동장,5604,6027,20210722
20210719,2호선,충정로(경기대입구),8673,9056,20210722
20210719,2호선,한양대,5613,5704,20210722
20210719,2호선,합정,23940,24198,20210722
20210719,2호선,홍대입구,35746,36748,20210722
20210718,2호선,강남,22663,21855,20210721
20210718,2호선,강변(동서울터미널),14769,13181,20210721
20210718,2호선,건대입구,16624,17922,20210721
20210718,2호선,교대(법원.검찰청),7343,8226,20210721
20210718,2호선,구로디지털단지,16500,16620,20210721
20210718,2호선,구의(광진구청),8250,8231,20210721
20210718,2호선,낙성대(강감찬),10851,11442,20210721
20210718,2호선,당산,5921,6250,20210721
20210718,2호선,대림(구로구청),10304,10670,20210721
20210718,2호선,도림천,332,346,20210721
20210718,2호선,동대문역사문화공원(DDP),5076,6225,20210721
20210718,2호선,뚝섬,6024,6401,20210721
20210718,2호선,문래,5219,5513,20210721
20210718,2호선,방배,4476,4823,20210721
20210718,2호선,봉천,8796,8757,20210721
20210718,2호선,사당,13292,14803,20210721
20210718,2호선,삼성(무역센터),10780,10566,20210721
20210718,2호선,상왕십리,4850,4773,20210721
20210718,2호선,서울대입구(관악구청),19484,20276,20210721
20210718,2호선,서초,4504,4010,20210721
20210718,2호선,선릉,9219,8014,20210721
20210718,2호선,성수,8224,9504,20210721
20210718,2호선,시청,3730,3290,20210721
20210718,2호선,신답,493,566,20210721
20210718,2호선,신당,5619,6015,20210721
20210718,2호선,신대방,11253,11084,20210721
20210718,2호선,신도림,19019,19216,20210721
20210718,2호선,신림,26402,26360,20210721
20210718,2호선,신설동,2097,2211,20210721
20210718,2호선,신정네거리,3671,3744,20210721
20210718,2호선,신촌,14047,13884,20210721
20210718,2호선,아현,3650,3648,20210721
20210718,2호선,양천구청,2147,2318,20210721
20210718,2호선,역삼,7036,8113,20210721
20210718,2호선,영등포구청,5417,5684,20210721
20210718,2호선,왕십리(성동구청),6377,5586,20210721
20210718,2호선,용답,1279,1242,20210721
20210718,2호선,용두(동대문구청),924,919,20210721
20210718,2호선,을지로3가,4096,3870,20210721
20210718,2호선,을지로4가,2257,1971,20210721
20210718,2호선,을지로입구,10216,9901,20210721
20210718,2호선,이대,4673,5287,20210721
20210718,2호선,잠실(송파구청),28528,27156,20210721
20210718,2호선,잠실나루,3521,3668,20210721
20210718,2호선,잠실새내,7591,7960,20210721
20210718,2호선,종합운동장,2330,2498,20210721
20210718,2호선,충정로(경기대입구),2431,2538,20210721
20210718,2호선,한양대,1710,1947,20210721
20210718,2호선,합정,12786,13101,20210721
20210718,2호선,홍대입구,25835,25553,20210721
20210717,2호선,강남,41697,40497,20210720
20210717,2호선,강변(동서울터미널),17064,18659,20210720
20210717,2호선,건대입구,21888,23623,20210720
20210717,2호선,교대(법원.검찰청),12775,14199,20210720
20210717,2호선,구로디지털단지,25261,24906,20210720
20210717,2호선,구의(광진구청),12339,12026,20210720
20210717,2호선,낙성대(강감찬),16018,14850,20210720
20210717,2호선,당산,8668,9552,20210720
20210717,2호선,대림(구로구청),13678,14717,20210720
20210717,2호선,도림천,630,640,20210720
20210717,2호선,동대문역사문화공원(DDP),6706,7049,20210720
20210717,2호선,뚝섬,8731,9057,20210720
20210717,2호선,문래,8066,8270,20210720
20210717,2호선,방배,6933,7323,20210720
20210717,2호선,봉천,13565,12466,20210720
20210717,2호선,사당,19765,21074,20210720
20210717,2호선,삼성(무역센터),15637,15570,20210720
20210717,2호선,상왕십리,7461,7010,20210720
20210717,2호선,서울대입구(관악구청),29057,27496,20210720
20210717,2호선,서초,6843,6126,20210720
20210717,2호선,선릉,17217,15260,20210720
20210717,2호선,성수,12200,13695,20210720
20210717,2호선,시청,5440,5024,20210720
20210717,2호선,신답,783,859,20210720
20210717,2호선,신당,8032,8166,20210720
20210717,2호선,신대방,15662,15357,20210720
20210717,2호선,신도림,27392,26983,20210720
20210717,2호선,신림,37639,36329,20210720
20210717,2호선,신설동,2481,2434,20210720
20210717,2호선,신정네거리,5457,5419,20210720
20210717,2호선,신촌,19778,19756,20210720
20210717,2호선,아현,5709,5415,20210720
20210717,2호선,양천구청,3491,3664,20210720
20210717,2호선,역삼,13071,14182,20210720
20210717,2호선,영등포구청,8744,9019,20210720
20210717,2호선,왕십리(성동구청),9442,7648,20210720
20210717,2호선,용답,1640,1523,20210720
20210717,2호선,용두(동대문구청),1426,1399,20210720
20210717,2호선,을지로3가,6719,6625,20210720
20210717,2호선,을지로4가,5185,5007,20210720
20210717,2호선,을지로입구,13293,13564,20210720
20210717,2호선,이대,7043,7271,20210720
20210717,2호선,잠실(송파구청),39211,37600,20210720
20210717,2호선,잠실나루,5397,5282,20210720
20210717,2호선,잠실새내,12273,12624,20210720
20210717,2호선,종합운동장,3389,3841,20210720
20210717,2호선,충정로(경기대입구),3810,3790,20210720
20210717,2호선,한양대,2954,2787,20210720
20210717,2호선,합정,17413,18318,20210720
20210717,2호선,홍대입구,33792,34612,20210720
20210716,2호선,강남,70539,68551,20210719
20210716,2호선,강변(동서울터미널),25816,26774,20210719
20210716,2호선,건대입구,27589,29654,20210719
20210716,2호선,교대(법원.검찰청),29091,32692,20210719
20210716,2호선,구로디지털단지,52112,52303,20210719
20210716,2호선,구의(광진구청),20761,20312,20210719
20210716,2호선,낙성대(강감찬),23613,22394,20210719
20210716,2호선,당산,15349,17718,20210719
20210716,2호선,대림(구로구청),20602,21295,20210719
20210716,2호선,도림천,1275,1257,20210719
20210716,2호선,동대문역사문화공원(DDP),9501,10738,20210719
20210716,2호선,뚝섬,18450,19835,20210719
20210716,2호선,문래,18170,18799,20210719
20210716,2호선,방배,13620,14439,20210719
20210716,2호선,봉천,21202,19791,20210719
20210716,2호선,사당,29597,31301,20210719
20210716,2호선,삼성(무역센터),38570,38760,20210719
20210716,2호선,상왕십리,12309,11991,20210719
20210716,2호선,서울대입구(관악구청),41638,39961,20210719
20210716,2호선,서초,18388,17851,20210719
20210716,2호선,선릉,47600,42493,20210719
20210716,2호선,성수,30956,33695,20210719
20210716,2호선,시청,18995,18416,20210719
20210716,2호선,신답,1457,1629,20210719
20210716,2호선,신당,11990,12403,20210719
20210716,2호선,신대방,23094,22276,20210719
20210716,2호선,신도림,41934,40692,20210719
20210716,2호선,신림,55427,53360,20210719
20210716,2호선,신설동,2913,2889,20210719
20210716,2호선,신정네거리,8988,9440,20210719
20210716,2호선,신촌,26918,27388,20210719
20210716,2호선,아현,8886,8475,20210719
20210716,2호선,양천구청,5688,6294,20210719
20210716,2호선,역삼,42263,45900,20210719
20210716,2호선,영등포구청,20505,20387,20210719
20210716,2호선,왕십리(성동구청),12851,10661,20210719
20210716,2호선,용답,2429,2320,20210719
20210716,2호선,용두(동대문구청),2106,2243,20210719
20210716,2호선,을지로3가,17755,17479,20210719
20210716,2호선,을지로4가,11227,11062,20210719
20210716,2호선,을지로입구,31175,31654,20210719
20210716,2호선,이대,10762,11075,20210719
20210716,2호선,잠실(송파구청),53091,53289,20210719
